#Running with 10 latency at 8000uS sample rate
#sampleCount	Signal	BPM	IBI	jitter
634	513	600	0	-2	40
636	513	600	0	1	42
638	512	600	0	-1	40
640	513	600	0	2	41
642	515	600	0	-1	41
644	515	600	0	0	41
646	515	600	0	0	40
648	513	600	0	0	41
650	512	600	0	1	40
652	511	600	0	1	41
654	513	600	0	-3	40
656	512	600	0	4	42
658	511	600	0	-1	42
660	515	600	0	0	42
662	511	600	0	-1	40
664	511	600	0	0	42
666	511	600	0	0	41
668	511	600	0	3	42
670	511	600	0	-3	40
672	512	600	0	0	41
674	512	600	0	1	42
676	512	600	0	0	42
678	515	600	0	-1	39
680	513	600	0	2	41
682	515	600	0	1	41
684	513	600	0	0	42
686	515	600	0	-1	40
688	515	600	0	-1	41
690	515	600	0	1	42
692	516	600	0	0	41
694	515	600	0	0	41
696	517	600	0	0	40
698	515	600	0	0	42
700	515	600	0	3	42
702	515	600	0	-3	40
704	513	600	0	0	41
706	513	600	0	-1	40
708	513	600	0	1	41
710	513	600	0	0	39
712	515	600	0	0	39
714	515	600	0	0	40
716	515	600	0	1	40
718	512	600	0	1	42
720	515	600	0	1	43
722	513	600	0	-2	40
724	511	600	0	0	40
726	514	600	0	0	40
728	511	600	0	0	41
730	513	600	0	2	41
732	515	600	0	-1	40
734	515	600	0	2	43
736	513	600	0	-2	40
738	512	600	0	0	41
740	513	600	0	1	40
742	514	600	0	2	41
744	514	600	0	-1	41
746	513	600	0	-1	42
748	513	600	0	1	41
750	513	600	0	0	40
752	513	600	0	0	40
754	513	600	0	-1	39
756	514	600	0	0	41
758	512	600	0	-1	39
760	513	600	0	2	42
762	515	600	0	0	39
764	515	600	0	-1	40
766	514	600	0	0	41
768	514	600	0	1	41
770	512	600	0	0	41
772	513	600	0	1	40
774	512	600	0	-2	40
776	513	600	0	3	42
778	511	600	0	7	51
780	511	600	0	0	50
782	511	600	0	-4	44
784	511	600	0	-5	41
786	512	600	0	2	41
788	511	600	0	-2	40
790	513	600	0	2	61
792	513	600	0	1	40
794	513	600	0	-2	41
796	515	600	0	-1	39
798	515	600	0	-1	40
800	512	600	0	4	41
802	513	600	0	-1	41
804	514	600	0	-1	40
806	515	600	0	1	43
808	513	600	0	-1	40
810	513	600	0	1	41
812	512	600	0	0	40
814	512	600	0	0	39
816	511	600	0	0	40
818	512	600	0	0	39
820	513	600	0	1	40
822	512	600	0	1	42
824	511	600	0	-1	40
826	513	600	0	-1	40
828	513	600	0	1	41
830	513	600	0	0	40
832	515	600	0	1	40
834	515	600	0	-1	40
836	515	600	0	-1	40
838	513	600	0	1	41
840	515	600	0	1	41
842	515	600	0	2	42
844	515	600	0	-2	41
846	515	600	0	1	44
848	513	600	0	0	42
850	512	600	0	0	40
852	512	600	0	1	41
854	513	600	0	0	42
856	515	600	0	-2	40
858	512	600	0	0	39
860	515	600	0	1	40
862	515	600	0	0	39
864	513	600	0	0	41
866	515	600	0	0	42
868	515	600	0	-1	40
870	513	600	0	2	40
872	512	600	0	-1	40
874	514	600	0	1	42
876	512	600	0	0	40
878	513	600	0	0	41
880	513	600	0	0	40
882	512	600	0	0	40
884	513	600	0	-2	40
886	512	600	0	2	42
888	513	600	0	-1	40
890	513	600	0	1	40
892	513	600	0	-1	39
894	512	600	0	1	41
896	515	600	0	0	39
898	513	600	0	1	41
900	514	600	0	0	39
902	514	600	0	-1	40
904	513	600	0	3	40
906	515	600	0	-2	40
908	513	600	0	0	39
910	513	600	0	1	39
912	512	600	0	-1	39
914	512	600	0	0	41
916	513	600	0	-1	40
918	513	600	0	1	41
920	513	600	0	1	40
922	513	600	0	1	40
924	511	600	0	-1	41
926	511	600	0	-1	39
928	511	600	0	0	40
930	512	600	0	1	39
932	512	600	0	1	42
934	511	600	0	-1	40
936	513	600	0	0	40
938	512	600	0	1	41
940	513	600	0	2	41
942	513	600	0	-2	41
944	512	600	0	-1	41
946	513	600	0	2	42
948	512	600	0	-1	40
950	511	600	0	2	41
952	511	600	0	-2	39
954	513	600	0	0	39
956	513	600	0	1	40
958	513	600	0	-1	40
960	514	600	0	0	40
962	513	600	0	0	40
964	512	600	0	1	40
966	513	600	0	-1	40
968	512	600	0	3	41
970	513	600	0	-2	41
972	512	600	0	0	39
974	513	600	0	0	39
976	513	600	0	1	40
978	511	600	0	-1	39
980	513	600	0	0	40
982	512	600	0	0	39
984	512	600	0	-1	40
986	513	600	0	1	39
988	513	600	0	2	41
990	515	600	0	1	41
992	515	600	0	-1	41
994	515	600	0	0	40
996	515	600	0	0	40
998	515	600	0	0	40
1000	515	600	0	2	41
1002	513	600	0	0	40
1004	515	600	0	-2	40
1006	515	600	0	1	41
1008	514	600	0	1	41
1010	512	600	0	-1	41
1012	513	600	0	-1	40
1014	512	600	0	1	40
1016	513	600	0	0	42
1018	513	600	0	0	40
1020	513	600	0	1	41
1022	513	600	0	-1	40
1024	512	600	0	2	44
1026	513	600	0	-1	42
1028	512	600	0	-1	40
1030	513	600	0	1	40
1032	515	600	0	0	41
1034	512	600	0	-1	40
1036	513	600	0	1	41
1038	513	600	0	3	63
1040	514	600	0	-1	41
1042	512	600	0	1	41
1044	512	600	0	-3	40
1046	515	600	0	1	41
1048	512	600	0	-1	40
1050	512	600	0	1	40
1052	512	600	0	0	40
1054	512	600	0	-1	40
1056	512	600	0	2	42
1058	512	600	0	-2	40
1060	513	600	0	1	39
1062	511	600	0	0	39
1064	515	600	0	1	41
1066	515	600	0	-1	41
1068	513	600	0	1	40
1070	512	600	0	4	42
1072	512	600	0	-4	40
1074	511	600	0	-1	39
1076	511	600	0	1	41
1078	512	600	0	0	40
1080	515	600	0	1	41
1082	512	600	0	-1	40
1084	512	600	0	0	42
1086	514	600	0	-1	40
1088	513	600	0	3	42
1090	511	600	0	0	40
1092	513	600	0	0	40
1094	515	600	0	-1	41
1096	515	600	0	-1	40
1098	513	600	0	2	42
1100	514	600	0	-1	41
1102	515	600	0	1	42
1104	514	600	0	0	39
1106	513	600	0	0	40
1108	513	600	0	0	41
1110	513	600	0	1	42
1112	515	600	0	-1	40
1114	513	600	0	1	40
1116	515	600	0	-1	40
1118	515	600	0	0	42
1120	512	600	0	0	40
1122	514	600	0	1	41
1124	511	600	0	-1	40
1126	512	600	0	1	42
1128	511	600	0	-1	40
1130	512	600	0	1	41
1132	511	600	0	-1	39
1134	511	600	0	3	41
1136	512	600	0	-1	41
1138	511	600	0	1	42
1140	511	600	0	-1	40
1142	512	600	0	1	41
1144	512	600	0	-1	40
1146	511	600	0	0	41
1148	512	600	0	-1	40
1150	513	600	0	5	41
1152	513	600	0	-4	39
1154	513	600	0	1	41
1156	513	600	0	-2	39
1158	515	600	0	1	41
1160	515	600	0	1	41
1162	515	600	0	0	40
1164	513	600	0	-1	40
1166	513	600	0	0	40
1168	513	600	0	2	41
1170	513	600	0	1	42
1172	513	600	0	-1	40
1174	511	600	0	1	42
1176	511	600	0	-3	40
1178	512	600	0	5	43
1180	511	600	0	-1	42
1182	511	600	0	-2	41
1184	513	600	0	0	40
1186	514	600	0	1	42
1188	513	600	0	-1	41
1190	514	600	0	0	41
1192	515	600	0	1	40
1194	514	600	0	-1	40
1196	514	600	0	0	40
1198	514	600	0	0	41
1200	515	600	0	2	41
1202	515	600	0	-1	40
1204	514	600	0	1	40
1206	513	600	0	-1	40
1208	515	600	0	0	40
1210	513	600	0	0	41
1212	512	600	0	2	41
1214	513	600	0	-2	40
1216	513	600	0	1	41
1218	511	600	0	0	41
1220	514	600	0	0	39
1222	514	600	0	-1	39
1224	512	600	0	2	40
1226	515	600	0	1	42
1228	514	600	0	-2	40
1230	513	600	0	1	41
1232	512	600	0	-1	39
1234	511	600	0	0	39
1236	513	600	0	1	41
1238	513	600	0	0	40
1240	515	600	0	0	41
1242	513	600	0	0	40
1244	513	600	0	1	40
1246	513	600	0	-1	40
1248	512	600	0	1	40
1250	513	600	0	0	40
1252	513	600	0	-1	40
1254	515	600	0	2	41
1256	515	600	0	1	42
1258	515	600	0	-2	41
1260	513	600	0	2	41
1262	513	600	0	-1	40
1264	513	600	0	0	40
1266	513	600	0	2	41
1268	513	600	0	-3	41
1270	513	600	0	2	42
1272	513	600	0	-1	40
1274	512	600	0	1	42
1276	513	600	0	-2	40
1278	515	600	0	2	42
1280	514	600	0	-1	40
1282	514	600	0	1	41
1284	513	600	0	-2	40
1286	512	600	0	1	40
1288	513	600	0	-1	40
1290	513	600	0	4	42
1292	512	600	0	-2	40
1294	512	600	0	-1	39
1296	515	600	0	0	40
1298	512	600	0	4	43
1300	513	600	0	0	43
1302	513	600	0	-1	41
1304	513	600	0	-2	40
1306	514	600	0	2	42
1308	511	600	0	-2	40
1310	513	600	0	2	41
1312	512	600	0	-1	40
1314	511	600	0	0	41
1316	511	600	0	-1	40
1318	513	600	0	12	56
1320	511	600	0	-6	46
1322	511	600	0	-4	42
1324	511	600	0	0	42
1326	511	600	0	1	42
1328	511	600	0	-2	41
1330	510	600	0	1	41
1332	511	600	0	0	39
1334	511	600	0	-1	39
1336	511	600	0	0	39
1338	511	600	0	0	40
1340	515	600	0	0	40
1342	515	600	0	3	41
1344	515	600	0	-1	40
1346	515	600	0	-1	39
1348	515	600	0	1	41
1350	515	600	0	1	40
1352	515	600	0	-2	39
1354	513	600	0	0	40
1356	513	600	0	1	41
1358	511	600	0	-1	40
1360	514	600	0	2	40
1362	513	600	0	1	41
1364	512	600	0	-1	39
1366	513	600	0	-2	40
1368	511	600	0	0	40
1370	512	600	0	1	39
1372	513	600	0	0	39
1374	514	600	0	1	41
1376	515	600	0	2	41
1378	515	600	0	-2	40
1380	512	600	0	2	41
1382	513	600	0	-1	41
1384	513	600	0	0	41
1386	512	600	0	-1	40
1388	512	600	0	0	39
1390	513	600	0	1	39
1392	511	600	0	-1	39
1394	511	600	0	0	39
1396	512	600	0	1	41
1398	512	600	0	4	43
1400	513	600	0	-2	42
1402	511	600	0	-1	41
1404	512	600	0	1	41
1406	512	600	0	-2	40
1408	515	600	0	3	41
1410	513	600	0	-1	42
1412	514	600	0	1	40
1414	515	600	0	0	42
1416	515	600	0	-2	42
1418	515	600	0	0	40
1420	513	600	0	0	40
1422	515	600	0	1	40
1424	515	600	0	-2	40
1426	515	600	0	1	41
1428	513	600	0	1	40
1430	513	600	0	0	41
1432	513	600	0	2	41
1434	513	600	0	-2	39
1436	514	600	0	-1	40
1438	513	600	0	1	41
1440	512	600	0	0	40
1442	515	600	0	2	40
1444	515	600	0	-2	41
1446	516	600	0	0	41
1448	515	600	0	3	41
1450	515	600	0	-1	40
1452	515	600	0	0	40
1454	514	600	0	-1	40
1456	513	600	0	1	41
1458	512	600	0	-1	40
1460	511	600	0	2	42
1462	511	600	0	0	40
1464	512	600	0	-1	41
1466	512	600	0	0	41
1468	511	600	0	-1	40
1470	510	600	0	1	41
1472	511	600	0	0	40
1474	511	600	0	0	40
1476	513	600	0	4	43
1478	515	600	0	-1	41
1480	514	600	0	-1	40
1482	515	600	0	0	41
1484	514	600	0	-2	39
1486	515	600	0	2	41
1488	513	600	0	0	42
1490	513	600	0	2	42
1492	513	600	0	-1	41
1494	513	600	0	1	43
1496	513	600	0	-1	42
1498	512	600	0	-1	41
1500	513	600	0	0	41
1502	512	600	0	-1	39
1504	511	600	0	0	40
1506	516	600	0	0	40
1508	515	600	0	1	41
1510	515	600	0	0	39
1512	515	600	0	0	39
1514	513	600	0	0	39
1516	513	600	0	1	42
1518	516	600	0	6	50
1520	515	600	0	14	69
1522	513	600	0	-3	60
1524	513	600	0	-14	44
1526	515	600	0	0	42
1528	512	600	0	-1	41
1530	512	600	0	1	42
1532	512	600	0	-2	40
1534	513	600	0	1	41
1536	515	600	0	0	41
1538	513	600	0	0	40
1540	513	600	0	1	41
1542	512	600	0	0	40
1544	511	600	0	-1	41
1546	513	600	0	0	41
1548	513	600	0	-1	40
1550	513	600	0	1	40
1552	513	600	0	1	39
1554	511	600	0	-1	40
1556	513	600	0	0	41
1558	512	600	0	2	42
1560	513	600	0	0	41
1562	513	600	0	-1	40
1564	515	600	0	-1	40
1566	515	600	0	0	41
1568	511	600	0	1	41
1570	512	600	0	0	42
1572	513	600	0	0	39
1574	513	600	0	0	41
1576	514	600	0	0	40
1578	513	600	0	0	42
1580	512	600	0	1	40
1582	513	600	0	1	41
1584	512	600	0	-2	40
1586	512	600	0	1	40
1588	511	600	0	-1	40
1590	513	600	0	4	43
1592	513	600	0	-3	40
1594	512	600	0	-1	39
1596	513	600	0	2	41
1598	515	600	0	-2	40
1600	515	600	0	2	41
1602	514	600	0	0	41
1604	514	600	0	0	41
1606	515	600	0	0	41
1608	515	600	0	-1	40
1610	515	600	0	2	41
1612	514	600	0	0	40
1614	513	600	0	-2	40
1616	513	600	0	0	40
1618	512	600	0	0	40
1620	515	600	0	3	42
1622	515	600	0	-1	41
1624	513	600	0	0	41
1626	515	600	0	-1	41
1628	511	600	0	2	41
1630	513	600	0	0	42
1632	512	600	0	-1	40
1634	511	600	0	1	42
1636	512	600	0	-1	41
1638	511	600	0	2	41
1640	513	600	0	-1	39
1642	513	600	0	-1	40
1644	513	600	0	0	40
1646	515	600	0	0	40
1648	513	600	0	0	40
1650	515	600	0	0	41
1652	513	600	0	2	41
1654	512	600	0	-1	40
1656	513	600	0	2	41
1658	512	600	0	3	45
1660	513	600	0	-5	40
1662	512	600	0	1	40
1664	513	600	0	0	41
1666	515	600	0	1	41
1668	513	600	0	-2	40
1670	513	600	0	2	40
1672	515	600	0	-2	40
1674	515	600	0	1	41
1676	515	600	0	-1	40
1678	515	600	0	1	41
1680	515	600	0	1	40
1682	515	600	0	0	40
1684	514	600	0	-1	41
1686	515	600	0	1	41
1688	513	600	0	0	40
1690	512	600	0	1	41
1692	511	600	0	0	39
1694	513	600	0	-2	40
1696	512	600	0	2	40
1698	513	600	0	1	41
1700	512	600	0	0	42
1702	512	600	0	1	40
1704	512	600	0	-2	40
1706	513	600	0	-1	40
1708	513	600	0	2	41
1710	513	600	0	1	42
1712	512	600	0	-2	40
1714	512	600	0	1	42
1716	513	600	0	-1	39
1718	513	600	0	0	41
1720	513	600	0	1	41
1722	513	600	0	-1	40
1724	513	600	0	1	41
1726	513	600	0	0	41
1728	512	600	0	0	40
1730	512	600	0	2	41
1732	514	600	0	-2	40
1734	513	600	0	0	41
1736	515	600	0	0	39
1738	512	600	0	2	41
1740	513	600	0	-1	42
1742	513	600	0	1	41
1744	511	600	0	0	41
1746	511	600	0	-1	40
1748	512	600	0	0	42
1750	512	600	0	1	42
1752	512	600	0	-1	40
1754	512	600	0	0	41
1756	513	600	0	0	39
1758	515	600	0	2	41
1760	515	600	0	0	42
1762	515	600	0	0	40
1764	515	600	0	0	41
1766	515	600	0	-2	40
1768	514	600	0	1	42
1770	515	600	0	1	40
1772	515	600	0	-1	40
1774	513	600	0	4	44
1776	515	600	0	-2	42
1778	513	600	0	-2	40
1780	513	600	0	2	41
1782	512	600	0	0	41
1784	512	600	0	-1	40
1786	512	600	0	1	42
1788	512	600	0	-1	40
1790	513	600	0	2	42
1792	513	600	0	-2	40
1794	515	600	0	1	41
1796	515	600	0	-2	40
1798	513	600	0	1	40
1800	513	600	0	0	40
1802	513	600	0	1	40
1804	513	600	0	0	40
1806	514	600	0	1	42
1808	513	600	0	0	40
1810	513	600	0	0	41
1812	513	600	0	-1	40
1814	513	600	0	1	40
1816	511	600	0	-1	39
1818	513	600	0	2	43
1820	513	600	0	-1	40
1822	512	600	0	1	41
1824	513	600	0	-1	40
1826	515	600	0	2	41
1828	515	600	0	-2	40
1830	515	600	0	2	41
1832	513	600	0	-2	40
1834	513	600	0	2	41
1836	515	600	0	-1	40
1838	513	600	0	0	42
1840	513	600	0	0	39
1842	514	600	0	1	41
1844	513	600	0	-1	40
1846	515	600	0	0	41
1848	515	600	0	0	40
1850	513	600	0	1	41
1852	513	600	0	0	40
1854	513	600	0	1	40
1856	515	600	0	-2	40
1858	515	600	0	2	40
1860	513	600	0	-1	39
1862	513	600	0	0	40
1864	513	600	0	-1	40
1866	515	600	0	2	40
1868	513	600	0	-1	40
1870	511	600	0	2	41
1872	512	600	0	0	40
1874	511	600	0	-1	41
1876	513	600	0	-1	40
1878	511	600	0	2	41
1880	513	600	0	0	40
1882	513	600	0	1	40
1884	515	600	0	-1	40
1886	515	600	0	1	42
1888	513	600	0	-2	40
1890	513	600	0	1	41
1892	515	600	0	-1	39
1894	512	600	0	1	40
1896	513	600	0	-1	40
1898	514	600	0	1	40
1900	513	600	0	1	39
1902	513	600	0	0	39
1904	513	600	0	0	42
1906	514	600	0	0	42
1908	513	600	0	1	41
1910	512	600	0	-1	40
1912	513	600	0	0	40
1914	511	600	0	1	41
1916	512	600	0	1	41
1918	513	600	0	-1	41
1920	513	600	0	-1	40
1922	513	600	0	2	40
1924	513	600	0	-1	41
1926	511	600	0	0	40
1928	512	600	0	1	41
1930	515	600	0	-1	41
1932	515	600	0	2	42
1934	515	600	0	-1	40
1936	514	600	0	0	41
1938	516	600	0	0	40
1940	515	600	0	0	41
1942	515	600	0	1	39
1944	513	600	0	0	40
1946	513	600	0	0	40
1948	513	600	0	-1	40
1950	513	600	0	0	39
1952	514	600	0	1	39
1954	512	600	0	-1	41
1956	515	600	0	0	40
1958	512	600	0	1	40
1960	513	600	0	-1	40
1962	514	600	0	2	41
1964	513	600	0	-1	39
1966	512	600	0	0	41
1968	511	600	0	-1	39
1970	512	600	0	1	41
1972	513	600	0	-1	40
1974	514	600	0	0	40
1976	513	600	0	3	41
1978	512	600	0	-1	41
1980	515	600	0	2	42
1982	513	600	0	-2	40
1984	513	600	0	1	41
1986	513	600	0	0	42
1988	515	600	0	-1	39
1990	515	600	0	-1	40
1992	515	600	0	1	39
1994	513	600	0	0	40
1996	513	600	0	0	40
1998	512	600	0	0	41
2000	513	600	0	1	40
2002	513	600	0	0	39
2004	512	600	0	0	41
2006	513	600	0	1	40
2008	512	600	0	-1	39
2010	513	600	0	2	41
2012	514	600	0	-2	40
2014	513	600	0	1	41
2016	515	600	0	-1	40
2018	513	600	0	0	41
2020	514	600	0	0	40
2022	515	600	0	1	40
2024	514	600	0	-1	40
2026	513	600	0	2	42
2028	514	600	0	-2	40
2030	515	600	0	2	41
2032	514	600	0	-1	40
2034	512	600	0	0	41
2036	513	600	0	-1	40
2038	512	600	0	1	41
2040	513	600	0	1	40
2042	513	600	0	1	42
2044	511	600	0	-1	40
2046	513	600	0	1	41
2048	513	600	0	-1	39
2050	514	600	0	1	40
2052	515	600	0	-2	40
2054	513	600	0	2	41
2056	513	600	0	-2	40
2058	513	600	0	3	41
2060	513	600	0	2	42
2062	512	600	0	0	41
2064	512	600	0	-3	40
2066	513	600	0	1	41
2068	513	600	0	-1	40
2070	513	600	0	0	41
2072	515	600	0	1	41
2074	513	600	0	-1	40
2076	515	600	0	2	43
2078	513	600	0	1	42
2080	513	600	0	-1	41
2082	513	600	0	0	40
2084	513	600	0	-1	41
2086	515	600	0	-1	40
2088	513	600	0	1	40
2090	513	600	0	0	41
2092	513	600	0	2	41
2094	513	600	0	-2	40
2096	513	600	0	1	41
2098	512	600	0	1	42
2100	512	600	0	0	41
2102	513	600	0	0	40
2104	512	600	0	-1	39
2106	515	600	0	1	40
2108	512	600	0	0	42
2110	512	600	0	1	41
2112	512	600	0	-1	40
2114	513	600	0	0	40
2116	512	600	0	1	40
2118	512	600	0	-2	40
2120	514	600	0	2	42
2122	513	600	0	1	40
2124	513	600	0	-2	40
2126	515	600	0	2	41
2128	513	600	0	-2	40
2130	515	600	0	0	39
2132	513	600	0	1	40
2134	512	600	0	0	40
2136	514	600	0	-1	40
2138	513	600	0	3	41
2140	512	600	0	-2	40
2142	511	600	0	2	41
2144	511	600	0	-2	40
2146	511	600	0	0	41
2148	511	600	0	-1	40
2150	512	600	0	2	41
2152	512	600	0	0	40
2154	512	600	0	1	41
2156	513	600	0	-2	41
2158	513	600	0	1	41
